ID GESAC;UF;Cod_IBGE;MunicÍpio;Área;Estabelecimento;Tipologia;Situação;Tipo_Contrato
60208;ES;3201506;Colatina;Rural;EU MUL VIUVA BINDA;Escola;Instalado;GESAC
60209;ES;3201506;Colatina;Rural;EP MUL JOSE FAQUINOTTI;Escola;Instalado;GESAC
60210;ES;3201506;Colatina;Rural;EP MUL POVOACAO DE BAUNILHA;Escola;Instalado;GESAC
60211;ES;3201605;Conceição da Barra;Rural;EMEF AGUA PRETA;Escola;Instalado;GESAC
60212;ES;3201605;Conceição da Barra;Rural;EMEF BARREIRAS;Escola;Instalado;GESAC
60213;ES;3201209;Cachoeiro de Itapemirim;Rural;ASSOCIAÇÃO DE PRODUTORES RURAIS DE BOA VISTA E ADJACÊNCIAS;Associação Comunitária;Instalado;GESAC
60214;ES;3200102;Afonso Cláudio;Rural;EM SANTA TEREZINHA;Escola;Instalado;GESAC
60215;ES;3202207;Fundão;Rural;EMC PAULO FREIRE;Escola;Instalado;GESAC
60216;ES;3200102;Afonso Cláudio;Rural;EM VARGEM GRANDE DA SEDE;Escola;Instalado;GESAC
60217;ES;3201209;Cachoeiro de Itapemirim;Rural;ASSOCIAÇÃO DE DESENVOLVIMENTO COMUNITÁRIO E AGROPECUÁRIO DE JACU;Associação Comunitária;Instalado;GESAC
60218;ES;3200102;Afonso Cláudio;Rural;EM VARGEDO;Escola;Instalado;GESAC
60219;ES;3202256;Governador Lindenberg;Rural;EMEIEF FAZENDA FEREGUETTI;Escola;Instalado;GESAC
60220;ES;3200300;Alfredo Chaves;Rural;PE MUL PEQUENO POLEGAR;Escola;Instalado;GESAC
60221;ES;3201209;Cachoeiro de Itapemirim;Rural;ASSOCIAÇÃO DE PRODUTORES RURAIS DE BANCA DE AREIA E ADJACÊNCIAS;Associação Comunitária;Instalado;GESAC
60222;ES;3202256;Governador Lindenberg;Rural;EMEIEF SAO JOAO DE NOVO BRASIL;Escola;Instalado;GESAC
60223;ES;3200409;Anchieta;Rural;EMEIEF ITAPEROROMA BAIXA;Escola;Instalado;GESAC
60224;ES;3202256;Governador Lindenberg;Rural;EUMEF RICARDO ERNESTO HOFFMANN;Escola;Instalado;GESAC
60225;ES;3201209;Cachoeiro de Itapemirim;Rural;EMEB UNIDOCENTE ALTO SAO VICENTE;Escola;Instalado;GESAC
60226;ES;3200409;Anchieta;Rural;EMEIEF ALTO JOEBA;Escola;Instalado;GESAC
60227;ES;3201209;Cachoeiro de Itapemirim;Rural;EMEB ALBERTO SARTORIO;Escola;Instalado;GESAC
60228;ES;3200409;Anchieta;Rural;EMEIEF ITAJOBAIA;Escola;Instalado;GESAC
60229;ES;3201209;Cachoeiro de Itapemirim;Rural;EMEB PLURIDOCENTE TIJUCA;Escola;Instalado;GESAC
60230;ES;3202405;Guarapari;Rural;EMUEF NOSSA SENHORA DA PENHA;Escola;Instalado;GESAC
60231;ES;3202405;Guarapari;Rural;EMPEF FRANCISCO HONORATO;Escola;Instalado;GESAC
60232;ES;3200409;Anchieta;Rural;EMEF OLIVANIA;Escola;Instalado;GESAC
60233;ES;3201209;Cachoeiro de Itapemirim;Rural;EMEB PROF DAVID ALBERTO LOSS;Escola;Instalado;GESAC
60234;ES;3200409;Anchieta;Rural;EMEIEF ALIPIO PORTO DA SILVA;Escola;Instalado;GESAC
60235;ES;3200409;Anchieta;Rural;EMEIEF ITAPEUNA;Escola;Instalado;GESAC
60237;ES;3201506;Colatina;Rural;EU MUL BARRA SECA;Escola;Instalado;GESAC
60238;ES;3201159;Brejetuba;Rural;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL FAZ CAMPORES;Escola;Instalado;GESAC
60240;ES;3201506;Colatina;Rural;EP MUL MIGUEL GEGESKI;Escola;Instalado;GESAC
60242;ES;3203908;Nova Venécia;Rural;EMEIEF SANTA ROSA DA CACHOEIRINHA;Escola;Instalado;GESAC
60243;ES;3203908;Nova Venécia;Rural;EMEIEF SAO LUIZ REI;Escola;Instalado;GESAC
60244;ES;3203908;Nova Venécia;Rural;EMEIEF SEBASTIAO VIDAL;Escola;Instalado;GESAC
60245;ES;3204351;Rio Bananal;Rural;EMEIEF PANORAMA;Escola;Instalado;GESAC
60246;ES;3204351;Rio Bananal;Rural;EMEIPEF CORREGO SAO BENTO;Escola;Instalado;GESAC
60247;ES;3204351;Rio Bananal;Rural;EMUEF CORREGO GABRIEL EMILIO;Escola;Instalado;GESAC
60248;ES;3204351;Rio Bananal;Rural;EMEIPEF SAO SEBASTIAO DO LAGRIMAL;Escola;Instalado;GESAC
60249;ES;3204401;Rio Novo do Sul;Rural;EMPEIEF PRINCESA;Escola;Instalado;GESAC
60250;ES;3204401;Rio Novo do Sul;Rural;EMUEF CACHOEIRINHA;Escola;Instalado;GESAC
60251;ES;3204401;Rio Novo do Sul;Rural;EMPEIEF IVO MENEGARDO;Escola;Instalado;GESAC
60252;ES;3204401;Rio Novo do Sul;Rural;EMUEI JOSE LIMA DE OLIVEIRA;Escola;Instalado;GESAC
60253;ES;3204401;Rio Novo do Sul;Rural;EMPEF ORESTE BERNARDO;Escola;Instalado;GESAC
60254;ES;3204401;Rio Novo do Sul;Rural;EMPEIEF MARIA GIACOMELLI PETERLE;Escola;Instalado;GESAC
60255;ES;3201506;Colatina;Rural;EU MUL FAZENDA RIVA;Escola;Instalado;GESAC
60256;ES;3204500;Santa Leopoldina;Rural;EMUEF RIO DO NORTE;Escola;Instalado;GESAC
60257;ES;3204559;Santa Maria de Jetibá;Rural;EMPEIEF BARRACAO DO RIO POSSMOSER;Escola;Instalado;GESAC
60258;ES;3204559;Santa Maria de Jetibá;Rural;EMUEF ALTO RIO TRIUNFO;Escola;Instalado;GESAC
60259;ES;3204559;Santa Maria de Jetibá;Rural;EMUEF SERRA DO GELO;Escola;Instalado;GESAC
60260;ES;3204559;Santa Maria de Jetibá;Rural;EMUEF RIO CLARO;Escola;Instalado;GESAC
60261;ES;3204559;Santa Maria de Jetibá;Rural;EMUEF CORREGO SIMAO;Escola;Instalado;GESAC
60262;ES;3205176;Vila Valério;Rural;EMEIEF PARAISO NOVO;Escola;Instalado;GESAC
60263;ES;3205176;Vila Valério;Rural;EMUEF CORREGO VARGEM ALEGRE;Escola;Instalado;GESAC
60265;ES;3205176;Vila Valério;Rural;EMUEF CORREGO DA SAUDE;Escola;Instalado;GESAC
60266;ES;3205176;Vila Valério;Rural;EMUEF CORREGO VINTE E UM DE AGOSTO;Escola;Instalado;GESAC
60268;ES;3201506;Colatina;Rural;EU MUL SANTO ANTONIO;Escola;Instalado;GESAC
60269;ES;3202405;Guarapari;Rural;EMUEF PEDRO ANTONIO WANDEKOKEN;Escola;Instalado;GESAC
60270;ES;3201506;Colatina;Rural;EU MUL CORREGO ESTRELA;Escola;Instalado;GESAC
60272;ES;3201506;Colatina;Rural;EU MUL CABECEIRA DE MONTE BELO;Escola;Instalado;GESAC
60273;ES;3201506;Colatina;Rural;EU MUL CASCATINHA;Escola;Instalado;GESAC
60274;ES;3201506;Colatina;Rural;EU MUL CORREGO DO ALMOCO;Escola;Instalado;GESAC
60275;ES;3203908;Nova Venécia;Rural;CMEI MARIA PEREIRA CARRASCO;Escola;Instalado;GESAC
60276;ES;3201506;Colatina;Rural;EU MUL CORREGO SANTANA;Escola;Instalado;GESAC
60277;ES;3201506;Colatina;Rural;EP MUL JEQUITIBA;Escola;Instalado;GESAC
60278;ES;3201506;Colatina;Rural;EMCOR FAZENDA PINOTTI;Escola;Instalado;GESAC
60279;ES;3201506;Colatina;Rural;EU MUL MONTE ALVERNE;Escola;Instalado;GESAC
60280;ES;3201506;Colatina;Rural;EU MUL NOSSA SENHORA DAS GRACAS;Escola;Instalado;GESAC
60281;ES;3203908;Nova Venécia;Rural;EMEIEF AREA PEREIRA;Escola;Instalado;GESAC
60282;ES;3203908;Nova Venécia;Rural;EMEF MARINA CAMPANHOLLE;Escola;Instalado;GESAC
60283;ES;3203908;Nova Venécia;Urbano;CMEI VICENTE SCARDINI;Escola;Instalado;GESAC
60284;ES;3203908;Nova Venécia;Urbano;EMCOR ÁGUA LIMPA;Escola;Instalado;GESAC
60285;ES;3203908;Nova Venécia;Urbano;EMCOR GAVIÃOZINHO;Escola;Instalado;GESAC
60286;ES;3203908;Nova Venécia;Urbano;ESCOLA MUNICIPAL COMUNITARIA RURAL EM PEDAGOGIA DE ALTERNANCIA SANTA HELENA;Escola;Instalado;GESAC
60287;ES;3203908;Nova Venécia;Urbano;EMEF CAMPO BELO;Escola;Instalado;GESAC
60288;ES;3203908;Nova Venécia;Rural;EMEF CORREGO DO LIMAO;Escola;Instalado;GESAC
60289;ES;3203908;Nova Venécia;Rural;EMEF CORREGO DA TRAVESSIA;Escola;Instalado;GESAC
60290;ES;3203908;Nova Venécia;Rural;EMEF CORREGO DO MARCELINO;Escola;Instalado;GESAC
60291;ES;3203908;Nova Venécia;Rural;EMEF CORREGO DO OURO;Escola;Instalado;GESAC
60292;ES;3203908;Nova Venécia;Rural;EMEF LAURINDA DOS ANJOS;Escola;Instalado;GESAC
60293;ES;3203908;Nova Venécia;Rural;EMEF PATRIMONIO DE LUZILANDIA;Escola;Instalado;GESAC
60294;ES;3203908;Nova Venécia;Rural;EMEF SAO MIGUEL;Escola;Instalado;GESAC
60295;ES;3203908;Nova Venécia;Rural;EMEF SAO SIMAO;Escola;Instalado;GESAC
60296;ES;3203908;Nova Venécia;Rural;EMEF FAZENDA SANTA RITA;Escola;Instalado;GESAC
60297;ES;3203908;Nova Venécia;Rural;EMEIEF ASSENTAMENTO RODEIO;Escola;Instalado;GESAC
60298;ES;3203908;Nova Venécia;Rural;EMEIEF CACHOEIRA GRANDE;Escola;Instalado;GESAC
60299;ES;3203908;Nova Venécia;Rural;EMEIEF CEDROLANDIA;Escola;Instalado;GESAC
60300;ES;3203908;Nova Venécia;Rural;EMEIEF CORREGO DA PALMEIRA;Escola;Instalado;GESAC
60301;ES;3203908;Nova Venécia;Rural;EMEIEF CORREGO DO AUGUSTO VIRGINIO CHIARELLI;Escola;Instalado;GESAC
60302;ES;3203908;Nova Venécia;Rural;EMEIEF CORREGO DO POCAO;Escola;Instalado;GESAC
60303;ES;3203908;Nova Venécia;Rural;EMEIEF DARCY JOSE MENON;Escola;Instalado;GESAC
60304;ES;3203908;Nova Venécia;Rural;EMEIEF FINISTAURO GRILLO;Escola;Instalado;GESAC
60305;ES;3203908;Nova Venécia;Rural;EMEIEF FRANCISCO SECCHIM;Escola;Instalado;GESAC
60306;ES;3203908;Nova Venécia;Rural;EMEIEF JOAO VENTURIM SOBRINHO;Escola;Instalado;GESAC
60307;ES;3201209;Cachoeiro de Itapemirim;Rural;PRAÇA DO DISTRITO DE BURARAMA;Associação Comunitária;Instalado;GESAC
60308;ES;3203908;Nova Venécia;Rural;EMEIEF LUZIA ZOTELLE PARTELLI;Escola;Instalado;GESAC
60309;ES;3203908;Nova Venécia;Rural;EMEIEF OROZIMBO CORREA DA SILVA;Escola;Instalado;GESAC
60310;ES;3203908;Nova Venécia;Rural;EMEIEF PROF MARIA MAGDALENA MAGNAGO CARDOSO;Escola;Instalado;GESAC
60311;ES;3203908;Nova Venécia;Rural;EMEIEF REFRIGERIO;Escola;Instalado;GESAC
60312;ES;3200102;Afonso Cláudio;Rural;EM FAZENDA JULIO LITTIG;Escola;Instalado;GESAC
60313;MG;3100500;Açucena;Rural;ALDEIA DO CACIQUE BAIARA;Indígena;Instalado;GESAC
60314;MG;3100500;Açucena;Rural;EM VITOR DE AMORIM;Escola;Instalado;GESAC
60315;AM;1302702;Manicoré;Urbano;SINDICATO DOS PESCADORES E PESCADORAS ARTESANAIS DO MUNICIPIO DE MANICORE - AM;Pescadores;Instalado;GESAC
60316;MG;3156809;Sabinópolis;Rural;COMUNIDADE QUILOMBOLA CÓRREGO SÃO ROQUE;Quilombola;Instalado;GESAC
60317;MG;3135076;Jampruca;Rural;EE DE ENSINO FUNDAMENTAL;Escola;Instalado;GESAC
60318;MG;3160454;Santo Antônio do Retiro;Rural;POSTO DE SAÚDE DA COMUNIDADE DO CAROBA;Unidade de Saúde;Instalado;GESAC
60319;MG;3107307;Bocaiúva;Rural;ASSOCIAÇÃO COMUNITÁRIA DE SÃO GREGÓRIO;Associação Comunitária;Instalado;GESAC
60321;MG;3127701;Governador Valadares;Rural;ASSOCIAÇÃO DOS PRODUTORES RURAIS SOLO FORTE E REGIÃO;Associação Comunitária;Instalado;GESAC
60322;MG;3144003;Mutum;Rural;ASSOCIAÇÃO DOS PEQUENOS PRODUTORES DE CARACOL E REGIÃO;Associação Comunitária;Instalado;GESAC
60323;MG;3144003;Mutum;Rural;IGREJA CATÓLICA DE STA MARIA DE MUTUM;Outros;Instalado;GESAC
60324;MG;3142106;Miradouro;Rural;ASSOCIAÇÃO DOS PEQUENOS PRODUTORES RURAIS DE MIRADOURO;Associação Comunitária;Instalado;GESAC
60325;DF;5300108;Brasília;Rural;EC VILA DO BOA;Escola;Instalado;GESAC
60326;MG;3136520;José Gonçalves de Minas;Rural;EM DR FRANCISCO BADARO JUNIOR;Escola;Instalado;GESAC
60329;AL;2702900;Girau do Ponciano;Rural;POSTO DE ATENDIMENTO AO CIDADÃO;Outros;Instalado;GESAC
60331;AL;2703304;Inhapi;Rural;Posto de saúde;Unidade de Saúde;Instalado;GESAC
60332;AL;2703502;Jacuípe;Rural;CREAS;Outros;Instalado;GESAC
60334;AL;2703809;Joaquim Gomes;Rural;ASSOCIAÇÃO COMUNIDADE PADRE CÍCERO-ASCOMPEC;Associação Comunitária;Pendência na Aceitação (Instalação);GESAC
60335;AL;2704302;Maceió;Rural;ESCOLA MUNICIPAL PROFESSORA SILVIA CELINA NUNES LIMA;Escola;Instalado;GESAC
60338;AL;2704302;Maceió;Rural;CMEI JOSE MADLTTON VITOR DA SILVA;Escola;Instalado;GESAC
60341;AL;2704302;Maceió;Rural;C.M.E.I. PROFª MARIA NILDA DOS SANTOS SILVA;Outros;Instalado;GESAC
60343;AL;2701100;Branquinha;Urbano;ACADEMIA DE SAUDE;Unidade de Saúde;Instalado;GESAC
60344;AL;2704302;Maceió;Rural;ESCOLA MUNICIPAL ARNON AFONSO FARIAS DE MELO;Escola;Instalado;GESAC
60346;AL;2703908;Jundiá;Rural;IGREJA CATOLICA;Outros;Instalado;GESAC
60348;AL;2701506;Campo Grande;Urbano;BIBLIOTECA MUNICIPAL;Outros;Instalado;GESAC
60349;AL;2701605;Canapi;Rural;CAPELA SANTA RITA;Outros;Instalado;GESAC
60350;AL;2704302;Maceió;Rural;ESCOLA MUN. ANTÔNIO SEMEÃO LAMENHA LINS;Escola;Instalado;GESAC
60351;AL;2701902;Chã Preta;Urbano;POSTO DE SAUDE;Unidade de Saúde;Instalado;GESAC
60352;AL;2704302;Maceió;Urbano;ESCOLA MUNICIPAL CICERO DUE DA SILVA;Escola;Instalado;GESAC
60353;AL;2702009;Coité do Nóia;Urbano;PREDIO DO SETOR DE ENGENHARIA;Outros;Instalado;GESAC
60354;AL;2702306;Coruripe;Rural;COOPERATIVA PINDORAMA;Outros;Instalado;GESAC
60356;AL;2702405;Delmiro Gouveia;Rural;ASSOC. DESENVOLVIMENTO COMUNITÁRIO DA LAGOINHA;Associação Comunitária;Instalado;GESAC
60357;AL;2704302;Maceió;Urbano;ESCOLA MUNICIPAL LUIZA OLIVEIRA SURUAGY;Escola;Instalado;GESAC
60358;AL;2702553;Estrela de Alagoas;Rural;CAPELA DE SÃO JOSÉ;Outros;Instalado;GESAC
60359;AL;2702603;Feira Grande;Rural;CRECHE ANTÔNIO BISPO DE OLIVEIRA;Outros;Instalado;GESAC
60361;AL;2704302;Maceió;Urbano;ESCOLA MUNICIPAL SERGIO LUIZ PESSOA BRAGA;Escola;Instalado;GESAC
60362;AL;2704302;Maceió;Rural;UNIDADE BÁSICA DE SAÚDE ALIOMAR ALMEIDA LINS;Unidade de Saúde;Instalado;GESAC
60366;AL;2704302;Maceió;Urbano;US PAULO OLIVEIRA COSTA;Outros;Instalado;GESAC
60367;AL;2704005;Junqueiro;Rural;POSTO DE SAUDE;Unidade de Saúde;Instalado;GESAC
60368;AL;2706505;Passo de Camaragibe;Urbano;IGREJA CATÓLICA NOSSA S. DA CONCEIÇÃO;Outros;Instalado;GESAC
60369;AL;2704203;Limoeiro de Anadia;Rural;ESCOLA MUNICIPAL PEDRO RIBEIRO;Escola;Instalado;GESAC
60370;AL;2706604;Paulo Jacinto;Urbano;ESCOLA MUNICIPAL 2 DE DEZEMBRO;Escola;Instalado;GESAC
60372;AL;2704906;Mar Vermelho;Rural;GINÁSIO DE ESPORTES;Outros;Instalado;GESAC
60373;AL;2706703;Penedo;Rural;UNIDADE BÁSICA DE SAÚDE;Unidade de Saúde;Instalado;GESAC
60374;AL;2704302;Maceió;Urbano;USF GUAXUMA;Outros;Instalado;GESAC
60376;AL;2704302;Maceió;Urbano;USF REGINALDO;Outros;Instalado;GESAC
60377;AL;2707206;Poço das Trincheiras;Rural;IGREJA CATOLICA;Outros;Instalado;GESAC
60379;AL;2707602;Quebrangulo;Urbano;CENTRO CULTURAL GRACILIANO RAMOS;Outros;Instalado;GESAC
60380;AL;2707800;Roteiro;Urbano;CÂMARA MUNICIPAL;Outros;Instalado;GESAC
60381;AL;2705408;Monteirópolis;Urbano;CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL-CRAS;Outros;Instalado;GESAC
60382;AL;2707909;Santa Luzia do Norte;Urbano;ESCOLA ESTADUAL DR SIDRONIO AUGUSTO DE SANTA MARIA;Escola;Instalado;GESAC
60383;AL;2704302;Maceió;Urbano;USF DIDIMO OTTO KUMMER;Outros;Instalado;GESAC
60385;AL;2708105;Santana do Mundaú;Urbano;IGREJA SANT'ANA;Outros;Instalado;GESAC
60386;AL;2704302;Maceió;Urbano;CAPS ENFERMEIRA NORACI PEDROSA;Outros;Instalado;GESAC
60387;AL;2708204;São Brás;Urbano;HOSPITAL DR JOSE WANDERLEY NETO;Outros;Instalado;GESAC
60388;AL;2708402;São José da Tapera;Urbano;CAPELA N.SRA APARECIDA;Outros;Instalado;GESAC
60389;AL;2704302;Maceió;Urbano;CUFA SURURU DE CAPOTE;Assentamento;Instalado;GESAC
60391;AL;2704302;Maceió;Urbano;CUFA VILLAGE II;Outros;Instalado;GESAC
60392;AL;2704302;Maceió;Urbano;CUFA TRAPICHE;Assentamento;Instalado;GESAC
60393;AL;2704302;Maceió;Urbano;CRECHE CMEI LINDOLFO COLLOR;Escola;Instalado;GESAC
60394;AL;2704302;Maceió;Rural;CUFA IPIOCA;Outros;Instalado;GESAC
60395;AL;2704302;Maceió;Urbano;ESCOLA MUNICIPAL RUI PALMEIRA;Escola;Instalado;GESAC
60397;AL;2704302;Maceió;Urbano;QUINTAL CULTURAL;Outros;Instalado;GESAC
60398;AL;2704302;Maceió;Urbano;CUFA EUSTÁQUIO GOMES;Outros;Instalado;GESAC
60399;AL;2704302;Maceió;Rural;CUFA SORRISO I;Assentamento;Instalado;GESAC
60400;AL;2704302;Maceió;Urbano;CUFA FREITAS NETO;Outros;Instalado;GESAC
60401;AL;2704302;Maceió;Urbano;CUFA VIRGEM DOS POBRES;Outros;Instalado;GESAC
60402;AL;2704302;Maceió;Urbano;CUFA GROTA D ALEGRIA;Outros;Instalado;GESAC
60403;AL;2704302;Maceió;Urbano;CUFA MOCAMBO;Outros;Instalado;GESAC
60404;AL;2704302;Maceió;Urbano;CUFA MOREIRA;Outros;Instalado;GESAC
60405;AL;2704302;Maceió;Urbano;CUFA MUNDAÚ;Outros;Instalado;GESAC
60406;AL;2704302;Maceió;Urbano;CUFA OTACÍLIO DE HOLANDA;Outros;Instalado;GESAC
60407;AL;2704302;Maceió;Urbano;CUFA PADRE CÍCERO;Outros;Instalado;GESAC
60408;AL;2704302;Maceió;Urbano;CUFA PARQUE DOS CAETÉS;Outros;Instalado;GESAC
60409;AL;2704302;Maceió;Urbano;CUFA PAU D'ARCO;Outros;Instalado;GESAC
60410;AL;2704302;Maceió;Urbano;CUFA PESCARIA;Outros;Instalado;GESAC
60411;AL;2704302;Maceió;Rural;CUFA PONTA GROSSA;Assentamento;Instalado;GESAC
60413;AL;2704708;Marechal Deodoro;Rural;CUFA BARRA NOVA;Assentamento;Instalado;GESAC
60415;AL;2704708;Marechal Deodoro;Urbano;CUFA MARECHAL DEODORO;Assentamento;Instalado;GESAC
60416;AL;2705002;Mata Grande;Rural;POVOADO SACO DOS MIRANDAS;Assentamento;Instalado;GESAC
60418;AL;2706307;Palmeira dos Índios;Urbano;CUFA PALMEIRAS DOS ÍNDIOS;Assentamento;Instalado;GESAC
60419;AL;2709004;Tanque d'Arca;Urbano;SECRETARIA MUNICIPAL DE EDUCAÇÃO;Outros;Instalado;GESAC
60420;AL;2708907;Satuba;Urbano;UNIDADE DE SAÚDE;Unidade de Saúde;Instalado;GESAC
60421;AL;2700102;Água Branca;Rural;Quilombo Serra da Viuva;Quilombola;Instalado;GESAC
60422;AL;2700102;Água Branca;Rural;ASSOCIAÇÃO QUILOMBO DE LAGOA DAS PEDRAS;Quilombola;Instalado;GESAC
60424;AL;2700102;Água Branca;Rural;QUILOMBO JAQUEIRA;Quilombola;Instalado;GESAC
60425;AL;2708709;São Miguel dos Milagres;Urbano;ESCOLA ESTADUAL FRANCISCO FALCAO;Escola;Instalado;GESAC
60426;AL;2700300;Arapiraca;Rural;CUFA ARAPIRACA;Outros;Instalado;GESAC
60427;AL;2706307;Palmeira dos Índios;Rural;ALDEIA MÃE SERRA DO CAPELA;Indígena;Instalado;GESAC
60428;AL;2700300;Arapiraca;Rural;CASA DE CARIDADE CANDOMBLÉ ILE AXE DARA XANGO OYA;Outros;Instalado;GESAC
60429;AL;2700300;Arapiraca;Rural;QUILOMBO CARRASCO;Quilombola;Instalado;GESAC
60430;AL;2700706;Batalha;Rural;QUILOMBO CAJÁ DOS NEGROS;Quilombola;Instalado;GESAC
60431;AL;2706307;Palmeira dos Índios;Rural;ASSOCIAÇÃO INDIGENA DO GRUPO WPYRA SWPIRA - AIGWS;Indígena;Instalado;GESAC
60432;AL;2701001;Boca da Mata;Rural;CUFA BOCA DA MATA;Outros;Instalado;GESAC
60433;AL;2704302;Maceió;Urbano;CAIC VIRGEM DOS POBRES;Outros;Instalado;GESAC
60434;AL;2702603;Feira Grande;Rural;ALDEIA INDÍGENA TINGUI BOTO;Indígena;Instalado;GESAC
60435;AL;2702603;Feira Grande;Rural;CRAS OLHO D’ÁGUA DO MEIO;Outros;Instalado;GESAC
60436;AL;2703106;Igaci;Rural;Sitio Serra Verde;Outros;Instalado;GESAC
60437;AL;2704302;Maceió;Rural;CUFA BOM PARTO;Outros;Instalado;GESAC
60438;AL;2703304;Inhapi;Rural;CONSELHO ESCOLAR DA ESCOLA INDIGENA ALCELMO BISPO DE SOUZA;Indígena;Instalado;GESAC
60439;AL;2703502;Jacuípe;Rural;Paróquia Santa Rita;Outros;Instalado;GESAC
60441;AL;2704302;Maceió;Urbano;ESCOLA MUNICIPAL JAIME AMORIM MIRANDA;Escola;Instalado;GESAC
60442;AL;2704302;Maceió;Rural;CUFA BREHA;Assentamento;Instalado;GESAC
60443;AL;2704302;Maceió;Urbano;ESCOLA DE ENSINO FUNDAMENTAL LUIZ PEDRO DA SILVA II;Escola;Instalado;GESAC
60444;AL;2703809;Joaquim Gomes;Rural;ALDEIA WASSU COCAL - GEREBA;Indígena;Instalado;GESAC
60445;AL;2704302;Maceió;Rural;CUFA APRÍGIO VILELA;Assentamento;Instalado;GESAC
60446;AL;2704302;Maceió;Rural;CUFA CARMINHA;Assentamento;Instalado;GESAC
60447;AL;2704302;Maceió;Rural;CUFA CHÃ DO BEBEDOURO;Assentamento;Instalado;GESAC
60448;AL;2704302;Maceió;Urbano;CUFA GUAXUMA;Assentamento;Instalado;GESAC
60449;AL;2704302;Maceió;Urbano;CUFA JORGE QUINTELA;Assentamento;Instalado;GESAC
60450;AL;2700300;Arapiraca;Urbano;CUFA ANTARES;Assentamento;Instalado;GESAC
60451;AL;2704302;Maceió;Urbano;PRAÇA DO CANAÃ;Outros;Instalado;GESAC
60452;AL;2704302;Maceió;Urbano;CUFA SELMA BANDEIRA;Assentamento;Instalado;GESAC
60453;AL;2704302;Maceió;Urbano;CUFA - FERNÃO VELHO;Assentamento;Instalado;GESAC
60455;AL;2704302;Maceió;Urbano;CUFA -GROTA DO CIGANO;Assentamento;Instalado;GESAC
60456;AL;2709103;Taquarana;Urbano;CUFA TAQUARANA;Outros;Instalado;GESAC
60457;AL;2704302;Maceió;Urbano;CUFA CHÃ DA JAQUEIRA;Assentamento;Instalado;GESAC
60458;AL;2708808;São Sebastião;Rural;ALDEIA KARAPOTO TERRA NOVA;Indígena;Instalado;GESAC
60459;AL;2706307;Palmeira dos Índios;Urbano;CUFA MARÇONARIA;Outros;Instalado;GESAC
60461;AL;2706307;Palmeira dos Índios;Rural;ALDEIA INDÍGENA BOQUEIRÃO - POVO XUCURU KARIRI;Indígena;Instalado;GESAC
60462;AL;2706307;Palmeira dos Índios;Rural;ASSOCIAÇÃO INDÍGENA DO GRUPO WPYRA SWPIRA;Associação Comunitária;Instalado;GESAC
60463;AL;2707701;Rio Largo;Rural;CUFA SANTA LUZIA DO NORTE;Outros;Instalado;GESAC
60464;AL;2706422;Pariconha;Rural;ALDEIA OURICURI;Indígena;Instalado;GESAC
60465;AL;2707503;Porto Real do Colégio;Rural;CUFA ALDEIA CARRI XOCÓ;Indígena;Instalado;GESAC
60466;AL;2706505;Passo de Camaragibe;Rural;BOM DESPACHO;Outros;Instalado;GESAC
60467;AL;2706505;Passo de Camaragibe;Rural;PERPETUA;Outros;Instalado;GESAC
60468;AL;2707404;Porto de Pedras;Rural;IGREJA SÃO JOSÉ;Outros;Instalado;GESAC
60469;AL;2706703;Penedo;Rural;CUFA PENEDO;Outros;Instalado;GESAC
60470;AL;2708105;Santana do Mundaú;Rural;INSTITUTO IRMÃOS QUILOMBOS;Quilombola;Instalado;GESAC
60472;MG;3139409;Manhuaçu;Urbano;PREFEITURA MUNICIPAL DE MANHUAÇU;Instituição Pública;Instalado;GESAC
60473;MG;3139409;Manhuaçu;Urbano;PREFEITURA MUNICIPAL DE MANHUAÇU;Instituição Pública;Instalado;GESAC
60474;MG;3139409;Manhuaçu;Urbano;PREFEITURA MUNICIPAL DE MANHUAÇU;Instituição Pública;Pendência na Aceitação (Instalação);GESAC
60475;MG;3168002;Taiobeiras;Urbano;ASSOCIAÇÃO DOS MORADORES DA COMUNIDADE LAGOA DOURADA;Associação Comunitária;Instalado;GESAC
60476;MG;3120870;Curral de Dentro;Rural;ASSOCIAÇÃO COMUNITÁRIA DE BOA SORTE;Associação Comunitária;Instalado;GESAC
60477;MG;3157005;Salinas;Rural;ASSOCIAÇÃO DOS MORADORES DA COMUNIDADE DE PINHÃOZEIRO;Associação Comunitária;Instalado;GESAC
60478;MG;3157005;Salinas;Rural;CEMEI PEQUENO POLEGAR;Escola;Instalado;GESAC
60479;MG;3157005;Salinas;Rural;ASSOCIAÇÃO  DE MORADORES DO POVOADO DE VEREDA;Associação Comunitária;Pendência na Aceitação (Instalação);GESAC
60480;MG;3157005;Salinas;Rural;ASSOCIAÇÃO COMUNITÁRIA RURAL DOS MORADORES DE CURRALINHO;Associação Comunitária;Instalado;GESAC
60481;MG;3139508;Manhumirim;Rural;PSF RURAL GRACIANO;Outros;Instalado;GESAC
60482;MG;3139508;Manhumirim;Rural;PSF RURAL OURO;Outros;Instalado;GESAC
60483;AM;1303601;Santa Isabel do Rio Negro;Rural;ESC MUN INDIGENA NOSSA SENHORA DO LORETO;Escola;Instalado;GESAC
